134,1594,1
134,1707,1
135,1549,1
135,1542,1
135,1545,1
135,1547,1
135,1549,1
135,1551,1
135,1553,1
135,1554,1
135,1557,1
135,1560,1
135,1576,1
135,1580,1
135,1582,1
135,1584,1
135,1586,1
135,1588,1
135,1590,1
135,1592,1
135,1598,1
135,1601,1
135,1603,1
135,1600,1
135,1606,1
135,1608,1
135,1610,1
14,171,1
14,176,1
14,177,1
14,178,1
14,179,1
14,180,1
14,215,1
14,217,1
146,1615,1
146,1617,1
146,1619,1
146,1622,1
146,1621,1
146,1625,1
146,1628,1
146,1630,1
146,1631,1
146,1634,1
146,1636,1
146,1637,1
146,1639,1
146,1642,1
146,1669,1
146,1671,1
146,1673,1
146,1697,1
146,1701,1
146,1709,1
146,1713,1
146,1723,1
146,1828,1
150,1644,1
152,1646,1
152,1648,1
152,1651,1
152,1650,1
152,1657,1
152,1659,1
152,1662,1
152,1667,1
152,1703,1
152,1705,1
152,1731,1
157,1699,1
157,1664,1
157,1675,1
157,1677,1
157,1679,1
157,1681,1
157,1683,1
157,1685,1
157,1687,1
157,1689,1
157,1691,1
157,1693,1
157,1695,1
157,1699,1
161,1715,1
161,1717,1
161,1719,1
161,1721,1
161,1727,1
161,1729,1
161,1882,1
161,1891,1
164,1734,1
164,1736,1
164,1738,1
164,1740,1
164,1742,1
164,1744,1
164,1746,1
164,1748,1
164,1750,1
164,1752,1
164,1754,1
164,1756,1
164,1762,1
164,1765,1
164,1768,1
164,1770,1
164,1777,1
164,1774,1
164,1786,1
164,1792,1
164,1802,1
164,1833,1
164,1835,1
164,1837,1
166,1757,1
166,1759,1
166,1763,1
166,1855,1
166,1771,1
166,1775,1
166,1781,1
166,1780,1
166,1798,1
166,1800,1
166,1824,1
166,1844,1
166,1847,1
166,1850,1
166,1849,1
166,1852,1
166,1857,1
166,1858,1
166,1861,1
166,1865,1
166,1866,1
166,1869,1
166,1872,1
166,1871,1
166,1875,1
166,1877,1
166,1880,1
166,1879,1
166,1885,1
166,1889,1
166,1908,1
166,1910,1
166,1916,1
166,1919,1
166,1893,1
166,1924,1
166,1927,1
166,1935,1
166,1938,1
166,2053,1
166,2075,1
167,1784,1
167,1787,1
167,1791,1
167,1795,1
167,1790,1
167,1804,1
167,1822,1
167,1839,1
167,1841,1
167,1843,1
167,1894,1
170,1810,1
170,1812,1
170,1806,1
170,1808,1
170,1810,1
170,1813,1
170,1815,1
170,1812,1
170,1818,1
170,1826,1
170,1831,1
170,1863,1
170,2042,1
170,2046,1
176,1975,1
176,1896,1
176,1898,1
176,1900,1
176,1902,1
176,1904,1
176,1906,1
176,1959,1
176,1969,1
176,1972,1
177,1912,1
177,1914,1
177,1918,1
177,1923,1
177,1928,1
177,1931,1
177,1956,1
177,1933,1
177,1937,1
177,1941,1
177,1943,1
177,1945,1
177,1949,1
177,1948,1
177,1952,1
177,1953,1
177,1947,1
177,1961,1
177,1963,1
177,1965,1
177,1971,1
177,1977,1
177,1976,1
177,2004,1
177,2007,1
177,2008,1
177,2011,1
177,2014,1
177,2028,1
177,2034,1
177,2038,1
177,2048,1
18,125,1
18,129,1
18,191,1
18,192,1
18,197,1
18,199,1
18,200,1
18,201,1
18,261,1
18,262,1
18,266,1
182,1980,1
182,1982,1
182,1985,1
182,1984,1
182,1990,1
182,1992,1
182,1994,1
182,1997,1
182,1996,1
182,2000,1
182,2002,1
182,2015,1
182,2018,1
182,2020,1
182,2022,1
182,2024,1
182,2026,1
182,2029,1
182,2032,1
182,2035,1
182,2039,1
182,2044,1
182,2050,1
182,2052,1
182,2063,1
182,2065,1
182,2067,1
182,2069,1
182,2071,1
182,2073,1
184,2079,1
184,2079,1
185,2057,1
185,2058,1
185,2056,1
185,2077,1
189,2081,1
189,2081,1
191,2083,1
191,2085,1
191,2087,1
191,2089,1
191,2094,1
191,2109,1
191,2083,1
191,2085,1
191,2087,1
191,2089,1
191,2094,1
191,2097,1
191,2109,1
191,2133,1
191,2132,1
191,2131,1
191,2130,1
191,2129,1
191,2127,1
191,2128,1
191,2126,1
195,2633,1
195,2635,1
195,2640,1
195,2644,1
195,2654,1
195,2659,1
195,2663,1
195,2669,1
195,2674,1
195,2679,1
195,2683,1
195,2685,1
195,2687,1
195,2689,1
195,2693,1
195,2701,1
198,2091,1
198,2093,1
198,2101,1
198,2103,1
198,2105,1
198,2113,1
198,2116,1
198,2091,1
198,2093,1
198,2101,1
198,2103,1
198,2105,1
198,2107,1
198,2113,1
198,2116,1
198,2631,1
198,2637,1
198,2639,1
198,2643,1
198,2647,1
198,2649,1
198,2651,1
198,2653,1
198,2657,1
198,2661,1
198,2665,1
198,2667,1
198,2670,1
198,2673,1
198,2677,1
198,2681,1
198,2691,1
198,2694,1
198,2697,1
198,2699,1
198,2702,1
198,2705,1
198,2707,1
198,2712,1
198,2794,1
198,2796,1
198,2798,1
198,2800,1
198,2802,1
198,2804,1
198,2806,1
198,2810,1
198,2816,1
198,2820,1
198,2824,1
198,2828,1
198,2832,1
198,2835,1
198,2838,1
198,2852,1
2,2,1
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
2,34,1
2,38,1
2,40,1
20,223,1
20,224,1
20,225,1
20,226,1
20,268,1
208,2099,1
208,2118,1
208,2099,1
208,2118,1
208,2719,1
208,2723,1
208,2727,1
208,2731,1
208,2738,1
208,2742,1
208,2746,1
208,2749,1
208,2735,1
208,2759,1
208,2761,1
208,2763,1
208,2765,1
208,2767,1
208,2840,1
208,2863,1
208,2866,1
208,2868,1
209,2605,1
209,2607,1
209,2609,1
209,2792,1
215,2111,1
215,2111,1
215,2776,1
215,2778,1
215,2780,1
215,2782,1
215,2784,1
215,2786,1
215,2788,1
215,2790,1
223,2715,1
223,2717,1
223,2721,1
223,2725,1
223,2729,1
223,2733,1
223,2736,1
223,2860,1
223,2862,1
223,2940,1
223,2942,1
223,2946,1
223,2956,1
223,2958,1
223,3580,1
223,3578,1
223,2970,1
223,2972,1
223,2974,1
223,2980,1
223,2982,1
223,2985,1
223,2988,1
223,2994,1
223,2998,1
223,3002,1
223,3004,1
223,3006,1
223,3008,1
223,3012,1
223,3016,1
223,3020,1
223,3024,1
223,3560,1
223,323,1
223,3034,1
223,3036,1
223,276,1
223,3584,1
223,3413,1
223,3421,1
223,3433,1
223,3437,1
223,3441,1
223,3575,1
223,3571,1
223,3568,1
223,3565,1
223,3562,1
223,3479,1
223,3481,1
223,3483,1
223,3485,1
223,3487,1
223,3489,1
223,3491,1
223,3493,1
223,3495,1
223,3498,1
223,3501,1
223,3503,1
223,3507,1
223,3509,1
223,3513,1
223,3515,1
223,3517,1
223,3519,1
223,3521,1
223,3524,1
223,3527,1
223,3530,1
223,3533,1
223,3535,1
223,3537,1
225,2740,1
225,2744,1
225,2748,1
225,2751,1
225,2755,1
225,2757,1
225,2769,1
225,2771,1
225,3547,1
225,3160,1
225,3164,1
225,3168,1
225,3172,1
225,3178,1
225,3180,1
225,3184,1
225,3186,1
225,3188,1
225,3190,1
225,3196,1
225,3198,1
225,3202,1
225,3206,1
225,3210,1
226,2811,1
226,2813,1
226,2818,1
226,2822,1
226,2826,1
226,2830,1
226,3330,1
226,3333,1
226,3337,1
226,3345,1
226,3347,1
226,3350,1
226,3356,1
226,3359,1
226,3362,1
231,2876,1
231,2878,1
231,2880,1
231,2882,1
231,2884,1
231,2975,1
231,2978,1
231,2984,1
231,2989,1
231,2992,1
231,2996,1
231,3000,1
233,2120,1
233,2120,1
233,2870,1
233,2872,1
233,2874,1
233,2886,1
233,2888,1
233,2890,1
233,2892,1
233,2894,1
233,2896,1
233,2898,1
233,2900,1
233,2902,1
233,2904,1
233,2906,1
233,2908,1
233,2910,1
233,2912,1
233,2914,1
233,2916,1
233,2918,1
233,2920,1
233,2922,1
233,2926,1
233,2928,1
233,2930,1
233,2932,1
233,2934,1
233,2936,1
233,2938,1
233,2944,1
233,2948,1
233,2952,1
233,2954,1
233,2964,1
233,3014,1
233,3018,1
233,3022,1
233,3026,1
233,3028,1
233,3032,1
236,2122,1
236,2124,1
236,2501,1
236,2122,1
236,2124,1
236,2501,1
236,3037,1
236,3040,1
236,3042,1
236,3044,1
236,3046,1
236,3048,1
236,3050,1
236,3052,1
236,3054,1
236,3056,1
236,3058,1
236,3060,1
236,3062,1
236,3064,1
236,3066,1
236,3068,1
236,3070,1
236,3072,1
236,3074,1
236,3076,1
236,3078,1
236,3080,1
236,3082,1
236,3084,1
236,3086,1
236,3088,1
236,3090,1
236,3092,1
236,3094,1
236,3096,1
236,3098,1
236,3100,1
236,3102,1
236,3104,1
236,3106,1
236,3108,1
236,3110,1
236,3118,1
236,3120,1
236,3122,1
236,3124,1
236,3126,1
236,3128,1
236,3130,1
236,3134,1
236,3143,1
236,3146,1
236,3151,1
236,3155,1
236,3158,1
236,3162,1
236,3166,1
236,3169,1
236,3173,1
236,3176,1
236,3181,1
24,231,1
24,232,1
24,241,1
24,243,1
24,233,1
24,234,1
24,235,1
24,236,1
24,251,1
24,259,1
24,272,1
24,274,1
24,333,1
240,2503,1
240,2503,1
240,3276,1
240,3274,1
240,3278,1
240,3280,1
240,3284,1
240,3286,1
240,3288,1
240,3290,1
240,3292,1
242,3191,1
242,3194,1
242,3199,1
242,3204,1
242,3207,1
242,3212,1
242,3214,1
242,3216,1
242,3218,1
242,3220,1
242,3222,1
242,3224,1
242,3226,1
242,3228,1
242,3230,1
242,3232,1
242,3234,1
242,3236,1
242,3238,1
242,3240,1
242,3294,1
242,3296,1
243,3242,1
243,3244,1
243,3246,1
243,3248,1
243,3250,1
243,3252,1
243,3254,1
243,3256,1
243,3258,1
243,3260,1
243,3262,1
243,3264,1
243,3266,1
243,3268,1
243,3270,1
243,3272,1
246,3470,1
246,3472,1
246,3474,1
246,2323,1
246,3448,1
246,3455,1
246,3457,1
246,3459,1
246,3465,1
246,3477,1
246,3497,1
247,3399,1
247,3403,1
247,3405,1
247,3407,1
247,3409,1
247,3415,1
247,3419,1
247,3424,1
247,3429,1
247,3431,1
247,3435,1
247,3439,1
247,3443,1
250,2505,1
250,3112,1
250,2505,1
250,3112,1
250,3298,1
250,3300,1
250,3302,1
250,3304,1
250,3306,1
250,3308,1
250,3310,1
250,3312,1
250,3317,1
250,3319,1
250,3321,1
250,3324,1
250,3326,1
250,3328,1
250,3332,1
250,3344,1
250,3352,1
250,3354,1
250,3358,1
250,3364,1
250,3368,1
250,3373,1
250,3375,1
250,3377,1
250,3379,1
250,3381,1
250,3386,1
250,3395,1
250,3397,1
250,3505,1
250,3511,1
252,3541,1
252,3543,1
252,3546,1
252,1775,1
252,3523,1
252,3529,1
252,3539,1
254,2603,1
254,2773,1
254,2603,1
254,2773,1
254,3606,1
254,3608,1
254,3604,1
254,3585,1
254,3624,1
254,3620,1
254,3612,1
254,3602,1
254,3599,1
254,3597,1
254,3593,1
254,3595,1
254,3587,1
254,3589,1
254,3591,1
254,3766,1
254,3769,1
254,3773,1
254,3776,1
254,3778,1
254,3780,1
254,3782,1
254,3784,1
254,3786,1
254,3790,1
259,2599,1
259,2564,1
259,2623,1
259,2601,1
259,2625,1
259,2627,1
259,2846,1
259,2923,1
259,3114,1
259,2564,1
259,2599,1
259,2601,1
259,2623,1
259,2625,1
259,2627,1
259,2846,1
259,3550,1
259,2923,1
259,3581,1
259,3554,1
259,3557,1
259,3114,1
259,3626,1
259,3552,1
259,3574,1
259,3570,1
259,305,1
259,3563,1
259,3638,1
259,3644,1
259,3654,1
259,3658,1
259,3662,1
259,3667,1
259,3671,1
259,3678,1
259,3682,1
259,3686,1
259,3688,1
259,3690,1
259,3694,1
259,3698,1
259,3707,1
259,3720,1
259,3725,1
259,3727,1
259,3731,1
259,3739,1
259,3741,1
259,3743,1
259,3745,1
259,3747,1
259,3749,1
259,3751,1
259,209,1
259,3756,1
259,3760,1
259,4282,1
259,4481,1
259,4483,1
259,4485,1
259,4487,1
259,4489,1
259,4491,1
259,4493,1
259,4495,1
269,3616,1
269,3609,1
269,3613,1
270,3646,1
270,3648,1
270,3650,1
270,3652,1
270,3656,1
270,3660,1
270,3663,1
270,3666,1
270,3670,1
270,3674,1
270,3676,1
270,3680,1
270,3719,1
270,3723,1
274,3116,1
274,3116,1
274,3632,1
274,3628,1
274,3621,1
274,3618,1
274,3634,1
274,3636,1
274,3639,1
274,3641,1
274,3684,1
274,3692,1
274,3695,1
274,3700,1
274,3704,1
274,3706,1
274,3710,1
274,3712,1
274,3714,1
274,3716,1
274,4274,1
274,4276,1
274,4278,1
274,4280,1
278,3729,1
278,3732,1
278,3735,1
278,3737,1
280,4179,1
280,3796,1
280,3437,1
280,3792,1
280,3794,1
280,3799,1
280,3801,1
280,3803,1
280,3805,1
280,3807,1
280,3809,1
280,3821,1
280,3824,1
280,3831,1
280,3835,1
280,2989,1
280,3838,1
280,3841,1
280,3844,1
280,3853,1
280,3858,1
280,3860,1
280,3866,1
280,3870,1
280,2994,1
280,3884,1
280,3887,1
280,3890,1
280,3892,1
280,3894,1
280,3896,1
280,3898,1
280,3902,1
280,3906,1
280,3918,1
280,3922,1
280,3926,1
280,3930,1
280,3933,1
280,3937,1
280,3941,1
280,3944,1
280,4161,1
280,4163,1
280,4165,1
280,4167,1
280,4169,1
280,4171,1
280,4173,1
280,4175,1
280,4177,1
280,4179,1
280,4181,1
280,4183,1
280,4185,1
280,4187,1
280,4189,1
280,4191,1
280,4193,1
280,4284,1
280,4286,1
280,4288,1
280,4290,1
280,2972,1
280,4293,1
282,3314,1
282,3336,1
282,3314,1
282,3336,1
282,3754,1
282,3758,1
282,3761,1
282,3764,1
282,3768,1
282,3772,1
282,3811,1
282,3813,1
282,3815,1
282,3817,1
282,3819,1
282,3823,1
282,3827,1
282,3829,1
282,3832,1
282,3840,1
282,3846,1
282,3848,1
282,3850,1
282,3852,1
282,3856,1
282,3861,1
282,4151,1
282,4155,1
282,4157,1
282,4159,1
287,3340,1
287,3340,1
287,3947,1
287,3950,1
287,3954,1
287,3956,1
287,3960,1
287,3963,1
287,3966,1
287,3970,1
287,3972,1
287,3974,1
287,3976,1
287,3978,1
287,3980,1
289,3701,1
289,3886,1
289,3701,1
289,3864,1
289,3868,1
289,3871,1
289,3874,1
289,3878,1
289,3880,1
289,3882,1
289,3886,1
289,3900,1
289,3903,1
289,3908,1
289,3910,1
289,3912,1
289,3914,1
292,764,1
292,764,1
292,3916,1
292,3920,1
292,3924,1
292,3928,1
292,3932,1
292,3936,1
292,3940,1
292,3946,1
292,3951,1
292,3957,1
292,3962,1
292,3967,1
299,3788,1
299,3788,1
299,3985,1
299,3990,1
299,3994,1
299,3996,1
299,3998,1
299,4000,1
299,4005,1
3,14,1
3,15,1
3,16,1
3,17,1
3,964,1
3,982,1
301,3630,1
301,3630,1
301,3981,1
301,3984,1
301,3988,1
301,3992,1
301,4001,1
301,4004,1
301,4008,1
301,4011,1
301,4014,1
301,4026,1
301,4028,1
305,4010,1
305,4015,1
305,4018,1
305,4020,1
305,4022,1
305,4024,1
308,4068,1
308,4070,1
308,4082,1
308,4030,1
308,4032,1
308,4034,1
308,4036,1
308,4038,1
308,4040,1
308,4042,1
308,4044,1
308,4046,1
308,4048,1
308,4050,1
308,4052,1
308,4054,1
308,4056,1
308,4058,1
308,4060,1
308,4062,1
308,4064,1
308,4066,1
308,4068,1
308,4070,1
308,4072,1
308,4074,1
308,4076,1
308,4078,1
308,4080,1
308,4082,1
308,4084,1
308,4086,1
308,4088,1
31,381,1
31,239,1
31,249,1
31,253,1
31,255,1
31,257,1
31,270,1
31,276,1
31,278,1
31,280,1
31,340,1
31,342,1
31,345,1
31,374,1
31,376,1
31,378,1
31,381,1
31,385,1
31,392,1
31,483,1
31,486,1
312,4096,1
312,4120,1
312,4122,1
312,4090,1
312,4092,1
312,4094,1
312,4096,1
312,4098,1
312,4100,1
312,4102,1
312,4104,1
312,4106,1
312,4108,1
312,4110,1
312,4112,1
312,4114,1
312,4116,1
312,4118,1
312,4120,1
312,4122,1
312,4124,1
312,4126,1
312,4128,1
316,4131,1
316,4133,1
316,4135,1
316,4137,1
316,4139,1
316,4141,1
316,4143,1
316,4145,1
316,4147,1
319,4149,1
319,4153,1
323,4195,1
323,4197,1
323,4199,1
323,4201,1
323,4203,1
323,4205,1
323,4207,1
323,4209,1
323,4211,1
323,4213,1
323,4215,1
323,4217,1
323,4219,1
323,4221,1
326,4223,1
326,4225,1
326,4227,1
326,4229,1
326,4231,1
326,4233,1
326,4235,1
326,4237,1
326,4239,1
326,4241,1
326,4243,1
326,4245,1
326,1938,1
326,4247,1
326,4250,1
326,4252,1
326,4254,1
326,4256,1
326,4295,1
326,4297,1
326,4299,1
326,4301,1
326,4303,1
326,4305,1
326,4307,1
33,282,1
33,305,1
33,282,1
33,285,1
33,289,1
33,291,1
33,302,1
33,305,1
33,306,1
33,309,1
33,311,1
330,4258,1
330,4260,1
330,4262,1
330,4264,1
330,4266,1
330,4268,1
330,4270,1
330,4272,1
330,4311,1
330,4313,1
332,4315,1
332,4317,1
332,4319,1
332,4321,1
332,4323,1
332,4325,1
332,4327,1
332,4329,1
332,4331,1
332,4333,1
332,4335,1
332,4337,1
332,4339,1
332,4341,1
332,4343,1
334,4345,1
334,4347,1
334,4349,1
334,4351,1
334,4353,1
334,4355,1
334,4357,1
334,4359,1
334,4361,1
334,4365,1
334,4429,1
334,4465,1
335,4367,1
335,4369,1
335,4371,1
335,4373,1
335,4375,1
335,4377,1
335,4449,1
335,4451,1
335,4453,1
335,4455,1
335,4457,1
335,4459,1
335,4461,1
335,4463,1
335,4467,1
336,4363,1
336,4379,1
336,4381,1
336,4383,1
336,4385,1
336,4439,1
336,4441,1
336,4443,1
336,4445,1
336,4447,1
337,4437,1
337,4309,1
337,4435,1
337,4437,1
338,4387,1
338,4387,1
338,4389,1
338,4391,1
338,4427,1
339,4395,1
339,4393,1
339,4395,1
339,4397,1
34,298,1
34,287,1
34,293,1
34,298,1
34,297,1
34,295,1
340,4431,1
340,4431,1
340,4433,1
340,4469,1
340,4471,1
340,4473,1
340,4475,1
340,4477,1
340,4479,1
348,4403,1
348,4399,1
348,4401,1
348,4403,1
348,4405,1
348,4407,1
348,4409,1
348,4411,1
348,4413,1
348,4415,1
348,4417,1
348,4419,1
348,4421,1
348,4423,1
348,4425,1
353,4530,1
353,4497,1
353,4499,1
353,4501,1
353,4503,1
353,4505,1
353,4507,1
353,4509,1
353,4511,1
353,4513,1
353,4515,1
353,4517,1
353,4519,1
353,4521,1
353,4523,1
353,4525,1
353,4325,1
353,4530,1
353,4532,1
353,4534,1
353,4536,1
353,4538,1
353,4540,1
353,4542,1
353,4544,1
353,4546,1
353,4548,1
353,4558,1
353,4560,1
356,4556,1
356,4527,1
356,4550,1
356,4552,1
356,4554,1
356,4556,1
356,4643,1
361,4576,1
361,4588,1
361,4590,1
361,4576,1
361,4578,1
361,4580,1
361,4582,1
361,4584,1
361,4586,1
361,4588,1
361,4590,1
363,4604,1
363,4608,1
363,4623,1
363,4633,1
363,4592,1
363,4594,1
363,4596,1
363,4598,1
363,4600,1
363,4602,1
363,4604,1
363,4606,1
363,4608,1
363,4611,1
363,4613,1
363,4615,1
363,4617,1
363,4619,1
363,4621,1
363,4623,1
363,4625,1
363,4627,1
363,4629,1
363,4631,1
363,4633,1
363,4635,1
363,4637,1
363,4639,1
363,4641,1
363,4645,1
363,4647,1
363,4650,1
363,4652,1
365,4568,1
365,4562,1
365,4564,1
365,4566,1
365,4568,1
365,4570,1
365,4572,1
365,4784,1
365,4786,1
365,4788,1
365,4790,1
365,4792,1
365,4794,1
37,315,1
37,314,1
37,313,1
37,336,1
37,338,1
37,549,1
37,554,1
37,558,1
370,4654,1
370,4656,1
370,4658,1
370,4660,1
370,4662,1
370,4664,1
370,4666,1
370,4668,1
370,4670,1
370,4672,1
370,4674,1
370,4676,1
370,4678,1
370,4680,1
370,4682,1
375,2387,1
375,4692,1
375,4694,1
375,4700,1
375,4718,1
375,4685,1
375,2319,1
375,4692,1
375,4694,1
375,4696,1
375,4698,1
375,4700,1
375,4702,1
375,4704,1
375,2331,1
375,4707,1
375,4709,1
375,4711,1
375,2387,1
375,4714,1
375,4716,1
375,4718,1
377,4687,1
377,4689,1
377,4720,1
377,4722,1
39,319,1
39,321,1
39,323,1
39,325,1
39,327,1
39,329,1
39,331,1
39,349,1
39,348,1
39,351,1
39,355,1
39,357,1
39,359,1
391,4738,1
391,4724,1
391,4726,1
391,4728,1
391,4730,1
391,4732,1
391,4734,1
391,4736,1
391,4738,1
391,4742,1
391,4744,1
391,4746,1
391,4748,1
391,4750,1
391,4752,1
391,4772,1
391,4774,1
394,4754,1
394,4756,1
394,4758,1
394,4760,1
394,4762,1
394,4764,1
394,4768,1
394,4770,1
394,4776,1
394,4778,1
394,4780,1
394,4782,1
397,4859,1
397,4900,1
397,4796,1
397,4798,1
397,4800,1
397,4802,1
397,4804,1
397,4806,1
397,4808,1
397,4810,1
397,3250,1
397,4853,1
397,4855,1
397,4857,1
397,4859,1
397,4898,1
397,4902,1
397,4900,1
397,4904,1
399,4813,1
399,4823,1
399,4813,1
399,4815,1
399,4817,1
399,4819,1
399,4821,1
399,4823,1
399,4825,1
399,4827,1
399,4829,1
399,4831,1
399,4833,1
399,4835,1
399,4837,1
399,4839,1
399,4841,1
399,4843,1
399,4845,1
399,4847,1
399,4849,1
399,4851,1
399,4861,1
399,4863,1
399,4865,1
399,4867,1
399,4869,1
4,8,1
4,968,1
4,980,1
402,4885,1
402,32,1
402,4872,1
402,4874,1
402,4876,1
402,13,1
402,791,1
402,4880,1
402,982,1
402,4883,1
402,4885,1
402,4887,1
402,4889,1
402,4891,1
402,916,1
402,4894,1
402,4896,1
408,4922,1
408,4924,1
408,4926,1
408,4930,1
408,4928,1
408,4932,1
408,4934,1
408,4936,1
408,4938,1
408,4940,1
408,4942,1
410,4906,1
410,4908,1
410,4910,1
410,4912,1
410,4914,1
410,4916,1
410,4918,1
410,4920,1
412,4944,1
412,4946,1
412,4948,1
412,4970,1
412,4972,1
412,4974,1
412,4976,1
412,4978,1
412,4980,1
412,4982,1
412,4984,1
412,4986,1
412,3922,1
412,4989,1
412,4991,1
412,4993,1
412,4995,1
412,4997,1
412,4999,1
412,5001,1
412,5003,1
412,5005,1
412,5007,1
412,5009,1
412,5011,1
412,5013,1
412,5073,1
415,5015,1
415,5017,1
415,5019,1
415,5021,1
415,5023,1
415,5025,1
415,5027,1
415,5029,1
415,5031,1
415,5033,1
415,5035,1
415,5037,1
415,5039,1
415,5041,1
415,5043,1
415,5045,1
415,5047,1
415,5049,1
415,5051,1
415,5053,1
415,5055,1
415,5057,1
415,5059,1
415,5061,1
415,5063,1
415,5065,1
415,5067,1
415,5069,1
415,5071,1
415,5075,1
415,5077,1
417,5091,1
417,5093,1
417,5095,1
417,5097,1
417,5099,1
417,5101,1
417,5103,1
417,5105,1
417,5107,1
417,5109,1
417,5111,1
417,5113,1
417,5115,1
417,5117,1
417,5119,1
417,5121,1
417,5123,1
417,5125,1
417,5127,1
417,5129,1
417,5131,1
417,5133,1
417,5135,1
417,5137,1
417,5139,1
417,5141,1
417,5145,1
417,5147,1
417,5233,1
417,5235,1
417,5237,1
417,5239,1
419,4859,1
419,4859,1
419,4855,1
419,5081,1
419,5083,1
419,5085,1
419,5087,1
419,5089,1
419,5149,1
419,5151,1
419,5153,1
419,5155,1
419,5157,1
419,5159,1
419,5161,1
419,5163,1
419,5165,1
419,5241,1
419,5243,1
419,5245,1
419,5294,1
421,5225,1
421,5167,1
421,5169,1
421,5171,1
421,345,1
421,5174,1
421,5176,1
421,5178,1
421,5180,1
421,5182,1
421,5184,1
421,5186,1
421,5188,1
421,5190,1
421,5204,1
421,362,1
421,5207,1
421,5209,1
421,5211,1
421,5213,1
421,5215,1
421,5217,1
421,5219,1
421,5221,1
421,5223,1
421,5225,1
421,5227,1
421,5229,1
421,5231,1
421,5304,1
421,5306,1
421,5308,1
421,5310,1
421,5312,1
421,5329,1
421,5331,1
421,5333,1
421,5335,1
421,3838,1
421,5338,1
421,5340,1
421,5342,1
421,5357,1
423,5383,1
423,5143,1
423,5192,1
423,5379,1
423,5381,1
423,5383,1
426,5202,1
426,5194,1
426,5196,1
426,5198,1
426,5200,1
426,5202,1
426,5254,1
429,5268,1
429,5270,1
429,5272,1
429,5274,1
429,5276,1
429,5278,1
429,5280,1
429,5282,1
429,5284,1
429,5286,1
429,5288,1
429,5290,1
429,5292,1
429,5322,1
429,5324,1
429,5326,1
429,5415,1
43,362,1
43,364,1
43,366,1
43,368,1
43,369,1
43,372,1
43,383,1
43,387,1
43,380,1
43,390,1
43,394,1
43,441,1
43,450,1
43,449,1
431,5247,1
431,5249,1
431,5251,1
431,5256,1
431,5258,1
431,5260,1
431,5262,1
431,5264,1
431,5266,1
431,5296,1
431,5298,1
431,5300,1
431,5302,1
431,5369,1
431,5371,1
431,5373,1
431,5375,1
431,5377,1
431,5426,1
434,5314,1
434,5647,1
435,5344,1
435,5346,1
435,5344,1
435,5346,1
435,5349,1
435,5351,1
435,5353,1
436,5316,1
436,5318,1
436,5316,1
436,5318,1
436,5320,1
436,5355,1
437,5359,1
437,5361,1
437,5363,1
437,5365,1
437,5367,1
437,5417,1
437,5419,1
437,5455,1
437,5457,1
437,5459,1
437,5485,1
437,5487,1
